TransactionID,TransactionDT,TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,dist1,dist2,P_emaildomain,R_emaildomain,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,D15,M1,M2,M3,M4,M5,M6,M7,M8,M9,V1,V3,V4,V6,V8,V11,V13,V14,V17,V20,V23,V26,V27,V30,V36,V37,V40,V41,V44,V47,V48,V54,V56,V59,V62,V65,V67,V68,V70,V76,V78,V80,V82,V86,V88,V89,V91,V107,V108,V111,V115,V117,V120,V121,V123,V124,V127,V129,V130,V136,V138,V139,V142,V147,V156,V160,V162,V165,V166,V169,V171,V173,V175,V176,V178,V180,V182,V185,V187,V188,V198,V203,V205,V207,V209,V210,V215,V218,V220,V221,V223,V224,V226,V228,V229,V234,V235,V238,V240,V250,V252,V253,V257,V258,V260,V261,V264,V266,V267,V271,V274,V277,V281,V283,V284,V285,V286,V289,V291,V294,V296,V297,V301,V303,V305,V307,V309,V310,V314,V320,id_01,id_02,id_03,id_04,id_05,id_06,id_07,id_08,id_09,id_10,id_11,id_12,id_13,id_14,id_15,id_16,id_17,id_18,id_19,id_20,id_21,id_22,id_23,id_24,id_25,id_26,id_27,id_28,id_29,id_30,id_31,id_32,id_33,id_34,id_35,id_36,id_37,id_38,DeviceType,DeviceInfo,cents,addr1_FE,card1_FE,card2_FE,card3_FE,P_emaildomain_FE,card1_addr1,card1_addr1_P_emaildomain,card1_addr1_FE,card1_addr1_P_emaildomain_FE,TransactionAmt_card1_mean,TransactionAmt_card1_std,TransactionAmt_card1_addr1_mean,TransactionAmt_card1_addr1_std,TransactionAmt_card1_addr1_P_emaildomain_mean,TransactionAmt_card1_addr1_P_emaildomain_std,D9_card1_mean,D9_card1_std,D9_card1_addr1_mean,D9_card1_addr1_std,D9_card1_addr1_P_emaildomain_mean,D9_card1_addr1_P_emaildomain_std,D11_card1_mean,D11_card1_std,D11_card1_addr1_mean,D11_card1_addr1_std,D11_card1_addr1_P_emaildomain_mean,D11_card1_addr1_P_emaildomain_std
2987044.0,87266.0,39.5,4,8281.0,455.0,50.0,3.0,95.0,2,372.0,77.0,-1.0,-1.0,16,-1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-1.0,-1.0,394.9893493652344,-1.0,-1.0,-1.0,-1.0,-1.0,394.9893493652344,-1.0,-1.0,-1.0,-1.0,394.9893493652344,-1,-1,-1,0,0.0,0,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0.5,0.014312392100691795,9.113850865105633e-07,0.07327900826931,0.8720542788505554,0.3971843719482422,48968,101513,9.113850865105633e-07,9.113850865105633e-07,39.5,-1.0,39.5,-1.0,39.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2987045.0,87275.0,36.95000076293945,4,15132.0,11.0,50.0,3.0,126.0,2,199.0,77.0,0.0,-1.0,54,-1,190.0,145.0,0.0,0.0,142.0,147.0,0.0,0.0,129.0,0.0,132.0,0.0,527.0,148.0,91.0,68.0,23.0,683.9892578125,46.0,-1.0,-1.0,-1.0,-1.0,683.9892578125,683.9891357421875,-1.0,-1.0,-1.0,683.9892578125,0,1,1,-1,-1.0,0,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.95000076293945,0.0,48.95000076293945,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0.9500007629394531,0.07750874757766724,0.00661027617752552,0.07522299140691757,0.8720542788505554,0.16658662259578705,17933,20892,0.005925825797021389,0.0012613569851964712,160.7241973876953,250.80303955078125,160.57144165039062,252.8739471435547,164.79525756835938,259.5315246582031,0.5564717054367065,0.33052685856819153,0.5691252946853638,0.33030882477760315,0.539617121219635,0.33110588788986206,384.6957092285156,230.7987518310547,383.283447265625,235.2476043701172,392.19476318359375,224.0948486328125
2987046.0,87285.0,49.0,4,11544.0,221.0,50.0,3.0,126.0,2,341.0,77.0,30.0,-1.0,16,-1,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,3.0,2.0,394.9891052246094,-1.0,-1.0,-1.0,-1.0,-1.0,396.9891052246094,396.989013671875,-1.0,-1.0,-1.0,396.9891052246094,0,1,1,0,0.0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,49.0,0.0,49.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,49.0,49.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0.0,0.03544376790523529,0.011569122783839703,0.08360226452350616,0.8720542788505554,0.3971843719482422,5292,112186,0.003756729420274496,0.0015630255220457911,110.8599853515625,150.45260620117188,103.88673400878906,136.05052185058594,103.20162963867188,146.9325714111328,0.5902664661407471,0.25915515422821045,0.5916663408279419,0.2631564140319824,0.6169586777687073,0.2865665853023529,383.4090881347656,240.2883758544922,364.0244140625,238.82241821289062,349.1802978515625,222.12738037109375
2987047.0,87285.0,15.0,4,3208.0,390.0,50.0,3.0,95.0,2,26.0,77.0,-1.0,-1.0,1,-1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,108.0,108.0,107.0,501.9891052246094,107.0,-1.0,-1.0,-1.0,-1.0,501.9891052246094,-1.0,-1.0,-1.0,-1.0,501.9891052246094,-1,-1,-1,0,0.0,1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0.0,0.02569923736155033,0.00042652824777178466,0.06424900144338608,0.8720542788505554,0.0647648498415947,31032,55246,6.197419133968651e-05,8.20246623334242e-06,238.43389892578125,399.05657958984375,239.23719787597656,397.1553039550781,175.77777099609375,157.4537811279297,0.6812496781349182,0.20177887380123138,0.6874995231628418,0.17824360728263855,0.6944440007209778,0.19244986772537231,389.38555908203125,264.6252136230469,271.6623840332031,183.77276611328125,713.1434326171875,-1.0
2987048.0,87317.0,42.29399871826172,0,14885.0,445.0,85.0,3.0,38.0,2,-1.0,-1.0,-1.0,-1.0,35,15,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,394.9887390136719,-1.0,394.98874,-1.0,-1.0,-1.0,394.9887390136719,-1.0,394.98874,394.98874,394.98874,394.9887390136719,-1,-1,-1,2,-1.0,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,257036.0,-1.0,-1.0,81.0,100.0,-1.0,-1.0,-1.0,-1.0,10.0,1,42.0,-1.0,1,1,125.0,-1.0,384.0,407.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,-1.0,46,-1.0,-1.0,-1.0,0,0,1,1,0,2526,0.29399871826171875,-1.0,0.02068023942410946,0.029067717492580414,0.10021590441465378,0.009053699672222137,17033,18217,0.019559236243367195,0.000603336957283318,36.45369338989258,36.1707763671875,35.56484603881836,34.735565185546875,31.840700149536133,29.986953735351562,0.4891018271446228,0.3447682559490204,0.4894654452800751,0.3445751965045929,0.45576655864715576,0.34925922751426697,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2987049.0,87317.0,3.5950000286102295,0,11730.0,166.0,85.0,2.0,124.0,1,-1.0,-1.0,-1.0,149.0,1,0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,66.0,66.0,65.0,394.9887390136719,-1.0,394.98874,-1.0,-1.0,-1.0,394.9887390136719,-1.0,394.98874,394.98874,394.98874,459.9887390136719,-1,-1,-1,2,-1.0,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,287958.0,-1.0,-1.0,82.0,89.0,-1.0,-1.0,-1.0,-1.0,10.0,1,42.0,-1.0,1,1,125.0,-1.0,154.0,407.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,-1.0,46,-1.0,-1.0,-1.0,0,0,1,1,0,2526,0.5950000286102295,-1.0,0.0002879976818803698,0.0013725459575653076,0.10021590441465378,0.0647648498415947,6135,120925,0.0002652130788192153,2.187324207625352e-05,44.31219482421875,41.79229736328125,42.46586608886719,38.62379837036133,49.166873931884766,36.422149658203125,0.4953048527240753,0.33646202087402344,0.4913577139377594,0.3365475833415985,0.46759235858917236,0.3344886302947998,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2987050.0,87319.0,117.0,4,9045.0,14.0,50.0,3.0,126.0,2,199.0,77.0,16.0,-1.0,16,-1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-1.0,-1.0,394.98870849609375,-1.0,-1.0,-1.0,-1.0,-1.0,394.98870849609375,394.9886169433594,-1.0,-1.0,-1.0,394.98870849609375,0,1,1,1,1.0,1,0,0,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0.0,0.07750874757766724,0.00018409978656563908,0.00018227702821604908,0.8720542788505554,0.3971843719482422,51923,109549,2.460739779053256e-05,1.36707767524058e-05,113.94853210449219,184.5701904296875,189.84629821777344,281.70855712890625,108.0566635131836,123.51332092285156,0.6348036527633667,0.25340941548347473,0.6197913885116577,0.3358812928199768,0.5694440007209778,0.45706915855407715,328.2113037109375,218.991455078125,262.462158203125,187.49986267089844,361.9011535644531,136.03211975097656
2987051.0,87328.0,226.0,4,6835.0,261.0,50.0,3.0,126.0,2,372.0,77.0,80.0,-1.0,54,-1,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,11.0,3.0,29.0,29.0,0.0,653.9886474609375,0.0,-1.0,-1.0,-1.0,-1.0,422.9886169433594,653.988525390625,-1.0,-1.0,-1.0,653.9886474609375,0,1,1,0,1.0,1,-1,-1,-1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,9511.5,0.0,2956.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,4.0,0.0,9.0,0.0,2.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,10169.5,0.0,2956.0,2956.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0.0,0.014312392100691795,0.0009068282088264823,0.013142173178493977,0.8720542788505554,0.16658662259578705,43882,87862,0.0007427788805216551,0.0002050616458291188,154.60952758789062,233.78367614746094,154.5913543701172,247.2723388671875,146.1094207763672,123.89525604248047,0.6958330273628235,0.23649413883686066,0.679292619228363,0.25248005986213684,0.8020830154418945,0.14974898099899292,369.1615905761719,176.53684997558594,381.6498718261719,171.009033203125,429.7270812988281,151.3887176513672
2987052.0,87333.0,117.0,4,6826.0,381.0,50.0,2.0,124.0,2,26.0,77.0,5.0,-1.0,16,-1,8.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,2.0,0.0,34.0,7.0,0.0,-1.0,-1.0,759.988525390625,22.0,-1.0,-1.0,-1.0,-1.0,759.988525390625,688.9884643554688,-1.0,-1.0,-1.0,800.988525390625,0,0,0,0,0.0,1,-1,-1,-1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,326.0,0.0,150.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0.0,0.02569923736155033,0.004576064646244049,0.009251470677554607,0.8720542788505554,0.3971843719482422,43838,87708,0.00022511211864184588,8.384742977796122e-05,136.54595947265625,281.7745361328125,144.31825256347656,287.5137023925781,217.8408660888672,440.5514831542969,0.5886450409889221,0.2809695303440094,0.5499995946884155,0.30390986800193787,0.5833330154418945,0.0589260570704937,405.6075744628906,234.4080047607422,491.5809020996094,267.6969299316406,411.1243591308594,247.53936767578125
2987053.0,87349.0,130.9499969482422,4,17018.0,352.0,50.0,2.0,17.0,2,164.0,77.0,7.0,-1.0,54,-1,5.0,6.0,0.0,0.0,5.0,7.0,0.0,0.0,4.0,0.0,4.0,0.0,23.0,4.0,394.0,394.0,28.0,394.9883728027344,-1.0,-1.0,-1.0,-1.0,-1.0,394.9883728027344,820.98828125,-1.0,-1.0,-1.0,852.9884033203125,0,1,1,-1,-1.0,1,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,103.94999694824219,0.0,103.94999694824219,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0.9499969482421875,0.06614833325147629,0.0025391189847141504,0.0027469147462397814,0.8720542788505554,0.16658662259578705,24437,37609,0.0021052996162325144,0.0005030845641158521,115.62931823730469,214.0101318359375,116.51404571533203,224.31430053710938,119.99225616455078,279.27655029296875,0.5763885974884033,0.39560747146606445,0.6458328366279602,0.37246620655059814,0.9166659712791443,0.0,352.44342041015625,226.207275390625,366.05316162109375,227.4140625,396.78497314453125,247.91456604003906
2987054.0,87401.0,34.0,4,17370.0,447.0,50.0,3.0,126.0,2,91.0,77.0,-1.0,-1.0,16,-1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-1.0,-1.0,394.9877624511719,-1.0,-1.0,-1.0,-1.0,-1.0,394.9877624511719,-1.0,-1.0,-1.0,-1.0,394.9877624511719,-1,-1,-1,0,1.0,1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0.0,0.025436758995056152,0.00043381931027397513,0.00045478116953745484,0.8720542788505554,0.3971843719482422,25873,41389,0.00041376883746124804,0.0001986819552257657,109.9198989868164,135.81353759765625,108.5349349975586,118.12921142578125,110.16996002197266,107.84628295898438,0.5624997019767761,0.2524188458919525,0.5624997019767761,0.2524188458919525,0.625,-1.0,405.2948303222656,244.48974609375,407.5335388183594,249.2333526611328,363.7812194824219,232.47010803222656
